record.id,word.id,morpheme.id,speaker,translation,word,gloss,ps,lg,morpheme.type
370,3185,3513,A,"(J) ""hm, I will do, I will do",ng,1SG,pro,N,stem
370,3186,3514,A,"(J) ""hm, I will do, I will do",si,IRR,part,N,stem
370,3187,3515,A,"(J) ""hm, I will do, I will do",kxʼuu,do,vtr,N,stem
371,3188,3516,A,I will do,ng,1SG,pro,N,stem
371,3189,3517,A,I will do,si,IRR,part,N,stem
371,3190,3518,A,I will do,kxʼuu,do,vtr,N,stem
372,3191,3519,A,hm,hm,hm,interj,N,stem
373,3192,3520,A,when I arrive at the dune,ng,1SG,pro,N,stem
373,3193,3521,A,when I arrive at the dune,tsee,come,vatr,N,stem
373,3194,3522,A,when I arrive at the dune,ng,OBL,part,N,stem
373,3195,3523,A,when I arrive at the dune,nǃoon,dune,n,N,stem
374,3196,3524,A,"they climb the dune, he says to him",[hng,3PL,pro,N,stem
374,3197,3525,A,"they climb the dune, he says to him",si,1PL.E,pro,N,stem
374,3198,3526,A,"they climb the dune, he says to him",xa,PST,part,N,stem
374,3199,3527,A,"they climb the dune, he says to him",kua],QUOT,vtr,N,stem
374,3199,3528,A,"they climb the dune, he says to him",kua],?ASP,vsf,N,suffix
374,3200,3529,A,"they climb the dune, he says to him",hng,3PL,pro,N,stem
374,3201,3530,A,"they climb the dune, he says to him",ǁain,climb,vtr,N,stem
374,3202,3531,A,"they climb the dune, he says to him","nǃoon,",dune,n,N,stem
374,3203,3532,A,"they climb the dune, he says to him",ha,3H.SG,pro,N,stem
374,3204,3533,A,"they climb the dune, he says to him",ku,QUOT,vtr,N,stem
374,3205,3534,A,"they climb the dune, he says to him",nǁaa,OBL.3SG.OBL,pro,N,stem
375,3206,3535,A,"""climb up and get dressed!""","""ǁhoea",climb.down,vatr,N,stem
375,3206,3536,A,"""climb up and get dressed!""","""ǁhoea",IMP.SG,vsf,N,suffix
375,3207,3537,A,"""climb up and get dressed!""",a,2SG,pro,N,stem
375,3208,3538,A,"""climb up and get dressed!""","nǁaa""",get.dressed,vatr,N,stem
376,3209,3539,A,"""ek climb down, I get dressed","""ng",1SG,pro,N,stem
376,3210,3540,A,"""ek climb down, I get dressed",nǁae,then,adv,N,stem
376,3211,3541,A,"""ek climb down, I get dressed","ǁhoe,",go.down,vatr,N,stem
376,3212,3542,A,"""ek climb down, I get dressed",ng,1SG,pro,N,stem
376,3213,3543,A,"""ek climb down, I get dressed","nǁaa""",get.dressed,vatr,N,stem
377,3214,3544,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",ng,thus,adv,N,stem
377,3215,3545,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",kxʼuu,do,vtr,N,stem
377,3216,3546,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",ng],OBL,part,N,stem
377,3217,3547,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks","haansi,",horse,n,K,stem
377,3217,3548,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks","haansi,",LOAN.SG,nsf,N,suffix
377,3218,3549,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",haasi,horse,n,K,stem
377,3218,3550,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",haasi,LOAN.SG,nsf,N,suffix
377,3219,3551,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",nǁae,then,adv,N,stem
377,3220,3552,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks","oro,",buck,vitr,K,stem
377,3221,3553,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",haasi,horse,n,K,stem
377,3221,3554,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",haasi,LOAN.SG,nsf,N,suffix
377,3222,3555,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",nǁae,then,adv,N,stem
377,3223,3556,A,"(he says do like this with the horse), then the horse bucks, then the horse bucks",oro,buck,vitr,K,stem
378,3224,3557,A,he (J) falls off,ha,3H.SG,pro,N,stem
378,3225,3558,A,he (J) falls off,ǂʼaba,fall.down,vitr,N,stem
378,3226,3559,A,he (J) falls off,ǁhubu,take.off,vatr,N,stem
379,3227,3560,A,"hey, what is this, the horse climbs down the dune","hey,",hey,interj,A,stem
379,3228,3561,A,"hey, what is this, the horse climbs down the dune",dyisi,what,n,N,stem
379,3229,3562,A,"hey, what is this, the horse climbs down the dune","xae,",TQ,part,N,stem
379,3230,3563,A,"hey, what is this, the horse climbs down the dune",haasi,horse,n,K,stem
379,3230,3564,A,"hey, what is this, the horse climbs down the dune",haasi,LOAN.SG,nsf,N,suffix
379,3231,3565,A,"hey, what is this, the horse climbs down the dune",ke,?,part,N,stem
379,3232,3566,A,"hey, what is this, the horse climbs down the dune",ǁhoe,go.down,vatr,N,stem
379,3233,3567,A,"hey, what is this, the horse climbs down the dune",nǃoon,dune,n,N,stem
380,3234,3568,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)",hasietjie,little.hare,n,A,stem
380,3235,3569,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)",nǁae,then,adv,N,stem
380,3236,3570,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)","ǃabi,",ride,vatr,K,stem
380,3237,3571,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)",ha,3H.SG,pro,N,stem
380,3238,3572,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)",ǁʼae,go.away,vatr,N,stem
380,3239,3573,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)",ng,and,part,N,stem
380,3240,3574,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)",ǂaoke,drive.back,vtr,N,stem
380,3240,3575,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)",ǂaoke,?,vsf,N,suffix
380,3241,3576,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)","haansi,",horse,n,K,stem
380,3241,3577,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)","haansi,",LOAN.SG,nsf,N,suffix
380,3242,3578,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)",ha,3H.SG,pro,N,stem
380,3243,3579,A,"the little rabbit rides, he goes and chases back the horse, he comes (back)",tsee,come,vatr,N,stem
381,3244,3580,A,"(SMs to H) "" ? ? ?","""ng",?,part,N,stem
381,3245,3581,A,"(SMs to H) "" ? ? ?",tyuu,who,n,N,stem
381,3246,3582,A,"(SMs to H) "" ? ? ?","xae,",TQ,part,N,stem
381,3247,3583,A,"(SMs to H) "" ? ? ?","jy,",hey,interj,A,stem
381,3248,3584,A,"(SMs to H) "" ? ? ?",dyisi,what,n,N,stem
381,3249,3585,A,"(SMs to H) "" ? ? ?",a,this,dei,N,stem
381,3250,3586,A,"(SMs to H) "" ? ? ?",ke,ID,part,N,stem
381,3251,3587,A,"(SMs to H) "" ? ? ?",xa,TQ,part,N,stem
381,3252,3588,A,"(SMs to H) "" ? ? ?",a,2SG,pro,N,stem
381,3253,3589,A,"(SMs to H) "" ? ? ?",ǁu,NEG,part,N,stem
381,3254,3590,A,"(SMs to H) "" ? ? ?",ǃʼhoong,greet,vatr,N,stem
382,3255,3591,A,"oom jackal sits on the dune""",oom,uncle,n,A,stem
382,3256,3592,A,"oom jackal sits on the dune""",koro,jackal,n,N,stem
382,3257,3593,A,"oom jackal sits on the dune""",gǃai,be.on,vtr,N,stem
382,3258,3594,A,"oom jackal sits on the dune""",soo,sit,vitr,N,stem
382,3259,3595,A,"oom jackal sits on the dune""",nǃoon,dune,n,N,stem
383,3260,3596,A,the jackal said he (will) come and get dressed on the dune,koro,jackal,n,N,stem
383,3261,3597,A,the jackal said he (will) come and get dressed on the dune,xa,PST,part,N,stem
383,3262,3598,A,the jackal said he (will) come and get dressed on the dune,kua,QUOT,vtr,N,stem
383,3262,3599,A,the jackal said he (will) come and get dressed on the dune,kua,?ASP,vsf,N,suffix
383,3263,3600,A,the jackal said he (will) come and get dressed on the dune,ha,3H.SG,pro,N,stem
383,3264,3601,A,the jackal said he (will) come and get dressed on the dune,sii,come,vatr,N,stem
383,3265,3602,A,the jackal said he (will) come and get dressed on the dune,ng,and,part,N,stem
383,3266,3603,A,the jackal said he (will) come and get dressed on the dune,nǁaa,get.dressed,vatr,N,stem
383,3267,3604,A,the jackal said he (will) come and get dressed on the dune,ng,OBL,part,N,stem
383,3268,3605,A,the jackal said he (will) come and get dressed on the dune,nǃoon,dune,n,N,stem
384,3269,3606,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""","""[me",***,***,***,stem
384,3269,3607,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""","""[me",ADJ.SUFF,adjsf,A,suffix
384,3270,3608,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",dyee],be.where,vitr,N,stem
384,3271,3609,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ku,3H.SG,pro,N,stem
384,3272,3610,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",dyee,be.where,vitr,N,stem
384,3273,3611,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""","ku""",3H.SG,pro,N,stem
384,3274,3612,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""","""haʼa,",no,interj,N,stem
384,3275,3613,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ng,1SG,pro,N,stem
384,3276,3614,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ǁu,NEG,part,N,stem
384,3277,3615,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ǁxae,know,vitr,N,stem
384,3278,3616,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ng,OBL,part,N,stem
384,3279,3617,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ku,3H.SG,pro,N,stem
384,3280,3618,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""","dyee""",be.where,vitr,N,stem
384,3281,3619,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""","""ku",3H.SG,pro,N,stem
384,3282,3620,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ǁua,NEG,part,N,stem
384,3282,3621,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ǁua,?,vsf,N,suffix
384,3283,3622,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",xa,PST,part,N,stem
384,3284,3623,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""","tsee""",come,vatr,N,stem
384,3285,3624,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""","""nǃoʼe,",no,interj,N,stem
384,3286,3625,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ha,3H.SG,pro,N,stem
384,3287,3626,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ǁua,NEG,part,N,stem
384,3287,3627,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",ǁua,?,vsf,N,suffix
384,3288,3628,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""",xa,PST,part,N,stem
384,3289,3629,A,"(SGs) ""where is he (J)"", (H) ""no, I don't know where he is"", (SGs) ""hasn't he come"" (H) ""no, he hasn't come""","tsee""",come,vatr,N,stem
385,3290,3630,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats","hm,",hm,interj,N,stem
385,3291,3631,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats",ha,3H.SG,pro,N,stem
385,3292,3632,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats",nǁae,then,adv,N,stem
385,3293,3633,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats",ǀʼii,be.inside,vtr,N,stem
385,3294,3634,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats",kiin,lie.down,vitr,N,stem
385,3295,3635,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats","ǃʼoa-ǃʼoa,",PL-,npf-,N-,prefix
385,3295,3637,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats","ǃʼoa-ǃʼoa,",young.girl,n,N,stem
385,3296,3638,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats",ha,3H.SG,pro,N,stem
385,3297,3639,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats",ǀʼii,be.inside,vtr,N,stem
385,3298,3640,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats",kiin,lie.down,vitr,N,stem
385,3299,3641,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats","ǃʼoa-ǃʼoa,",PL-,npf-,N-,prefix
385,3299,3643,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats","ǃʼoa-ǃʼoa,",young.girl,n,N,stem
385,3300,3644,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats",ha,3H.SG,pro,N,stem
385,3301,3645,A,"hm, he (H) is nou amongst/between the joung girls, amongst/between the young girls, he eats",ain,eat,vtr,N,stem
386,3302,3646,A,"he eats, he farts, he eats",ha,3H.SG,pro,N,stem
386,3303,3647,A,"he eats, he farts, he eats","ain,",eat,vtr,N,stem
386,3304,3648,A,"he eats, he farts, he eats",ha,3H.SG,pro,N,stem
386,3305,3649,A,"he eats, he farts, he eats","ǀkhuun,",fart,vitr,N,stem
386,3306,3650,A,"he eats, he farts, he eats",ha,3H.SG,pro,N,stem
386,3307,3651,A,"he eats, he farts, he eats",ain,eat,vtr,N,stem
387,3308,3652,A,then they (SMs) give him (H) blankets,hng,3PL,pro,N,stem
387,3309,3653,A,then they (SMs) give him (H) blankets,nǁae,then,adv,N,stem
387,3310,3654,A,then they (SMs) give him (H) blankets,tsaa,give,vtr,N,stem
387,3311,3655,A,then they (SMs) give him (H) blankets,ha,3H.SG.DAT,pro,N,stem
387,3312,3656,A,then they (SMs) give him (H) blankets,nǁaen,blanket.PL,n,N,stem
388,3313,3657,A,"hm, then they give him blankets, they give him blankets, they give him blankets","hm,",hm,interj,N,stem
388,3314,3658,A,"hm, then they give him blankets, they give him blankets, they give him blankets",hng,3PL,pro,N,stem
388,3315,3659,A,"hm, then they give him blankets, they give him blankets, they give him blankets",nǁae,then,adv,N,stem
388,3316,3660,A,"hm, then they give him blankets, they give him blankets, they give him blankets",tsaa,give,vtr,N,stem
388,3317,3661,A,"hm, then they give him blankets, they give him blankets, they give him blankets",ha,3H.SG.DAT,pro,N,stem
388,3318,3662,A,"hm, then they give him blankets, they give him blankets, they give him blankets","nǁaen,",blanket.PL,n,N,stem
